
Note: Compatibility modes selected: hs a


Circuit: * startup @ ff_-40c_2.97v -- generated by sim/harness, do not edit

Doing analysis at TEMP = -40.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

Initial Transient Solution
--------------------------

Node                                   Voltage
----                                   -------
vin                                       2.97
en                                           0
vout_full                          2.55737e-09
loop_full                                 2.97
xdut_full.fb                       1.70492e-09
xdut_full.vref                             1.2
xdut_full.xerramp.nbias            6.39927e-10
xdut_full.xerramp.xrbias.11         1.1738e-09
xdut_full.xerramp.xrbias.21        3.16239e-06
xdut_full.xerramp.rbt              3.16292e-06
xdut_full.xerramp.tail                0.753401
xdut_full.xerramp.nd                      2.97
xdut_full.xerramp.n1                      2.97
xdut_full.xerramp.nz                      2.97
xdut_full.xerramp.xrz.11                  2.97
xdut_full.xerramp.xrz.21                  2.97
xdut_full.bg                              2.97
xdut_full.xerramp.nrza                    2.97
xdut_full.xerramp.xrza.11                 2.97
xdut_full.xerramp.xrza.21                 2.97
xdut_full.xerramp.nf                      2.97
xdut_full.xerramp.nbp                     2.97
xdut_full.xerramp.xrbufb.11               2.97
xdut_full.xerramp.xrbufb.21               2.97
xdut_full.xerramp.enb                     2.97
xdut_full.xilimit.isns             2.76429e-09
xdut_full.xilimit.xrsns.11         2.56336e-09
xdut_full.xilimit.xrsns.21          2.7583e-09
xdut_full.xilimit.pb                   2.62812
xdut_full.xilimit.vth              3.19314e-07
xdut_full.xilimit.xrref.11         2.73407e-09
xdut_full.xilimit.xrref.21         3.19138e-07
xdut_full.xilimit.bt                       1.2
xdut_full.xilimit.bb                       1.2
xdut_full.xilimit.xrbias.11                1.2
xdut_full.xilimit.xrbias.21                1.2
xdut_full.xilimit.cn                  0.221812
xdut_full.xilimit.tail                0.998459
xdut_full.xilimit.co               5.34556e-10
xdut_full.xilimit.xrtail.11           0.998459
xdut_full.xilimit.xrtail.21           0.998459
xdut_full.xilimit.tailp               0.998459
xdut_full.xilimit.enb                     2.97
xdut_full.xilimit.clg                     2.97
xdut_full.xilimit.xrl2.11                 2.97
xdut_full.xilimit.xrl2.21                 2.97
xdut_full.xsoftstart.bt                    1.2
xdut_full.xsoftstart.bb                    1.2
xdut_full.xsoftstart.xrss_bias.11             1.2
xdut_full.xsoftstart.xrss_bias.21             1.2
xdut_full.xsoftstart.ssr            9.1372e-09
xdut_full.xsoftstart.enb                  2.97
xdut_full.xsoftstart.tailp            0.998544
xdut_full.xsoftstart.tail             0.998541
xdut_full.xsoftstart.xrtail_ss.11        0.998541
xdut_full.xsoftstart.xrtail_ss.21        0.998544
xdut_full.xsoftstart.cn               0.221871
xdut_full.xsoftstart.co               0.221871
xdut_full.xsoftstart.lp            1.73521e-05
xdut_full.xsoftstart.clg           5.89224e-10
xdut_full.xsoftstart.xrl2_ss.11      7.3546e-10
xdut_full.xsoftstart.xrl2_ss.21      1.7352e-05
n_esr_full                         2.55737e-09
vout_min                           4.26178e-05
loop_min                                  2.97
xdut_min.fb                        2.84119e-05
xdut_min.vref                              1.2
xdut_min.xerramp.nbias             6.39927e-10
xdut_min.xerramp.xrbias.11          1.1738e-09
xdut_min.xerramp.xrbias.21         3.16239e-06
xdut_min.xerramp.rbt               3.16292e-06
xdut_min.xerramp.tail                 0.753366
xdut_min.xerramp.nd                       2.97
xdut_min.xerramp.n1                       2.97
xdut_min.xerramp.nz                       2.97
xdut_min.xerramp.xrz.11                   2.97
xdut_min.xerramp.xrz.21                   2.97
xdut_min.bg                               2.97
xdut_min.xerramp.nrza                     2.97
xdut_min.xerramp.xrza.11                  2.97
xdut_min.xerramp.xrza.21                  2.97
xdut_min.xerramp.nf                       2.97
xdut_min.xerramp.nbp                      2.97
xdut_min.xerramp.xrbufb.11                2.97
xdut_min.xerramp.xrbufb.21                2.97
xdut_min.xerramp.enb                      2.97
xdut_min.xilimit.isns               4.2618e-05
xdut_min.xilimit.xrsns.11          4.26178e-05
xdut_min.xilimit.xrsns.21           4.2618e-05
xdut_min.xilimit.pb                    2.62812
xdut_min.xilimit.vth               4.29346e-05
xdut_min.xilimit.xrref.11           4.2618e-05
xdut_min.xilimit.xrref.21          4.29344e-05
xdut_min.xilimit.bt                        1.2
xdut_min.xilimit.bb                        1.2
xdut_min.xilimit.xrbias.11                 1.2
xdut_min.xilimit.xrbias.21                 1.2
xdut_min.xilimit.cn                   0.221816
xdut_min.xilimit.tail                 0.998495
xdut_min.xilimit.co                5.34588e-10
xdut_min.xilimit.xrtail.11            0.998495
