
Note: No compatibility mode selected!


Circuit: * startup @ fs_125c_3.63v -- generated by sim/harness, do not edit

Doing analysis at TEMP = 125.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

Initial Transient Solution
--------------------------

Node                                   Voltage
----                                   -------
vin                                       3.63
en                                           0
vref                                       1.2
vout_full                          1.29312e-07
loop_full                                 3.63
xdut_full.fb                       1.25229e-06
xdut_full.xerramp.nbias            2.66115e-09
xdut_full.xerramp.xrbias.11        3.20723e-09
xdut_full.xerramp.xrbias.21        9.40441e-06
xdut_full.xerramp.rbt              9.40496e-06
xdut_full.xerramp.tail                0.939687
xdut_full.xerramp.nd                      3.63
xdut_full.xerramp.n1                      3.63
xdut_full.xerramp.nz                      3.63
xdut_full.xerramp.xrz.11                  3.63
xdut_full.xerramp.xrz.21                  3.63
xdut_full.bg                              3.63
xdut_full.xerramp.nrza                    3.63
xdut_full.xerramp.xrza.11                 3.63
xdut_full.xerramp.xrza.21                 3.63
xdut_full.xerramp.nf                      3.63
xdut_full.xerramp.nbp                     3.63
xdut_full.xerramp.xrbufb.11               3.63
xdut_full.xerramp.xrbufb.21               3.63
xdut_full.xerramp.enb                     3.63
xdut_full.xilimit.isns              1.3388e-07
xdut_full.xilimit.xrsns.11         1.29398e-07
xdut_full.xilimit.xrsns.21         1.33795e-07
xdut_full.xilimit.pb                    3.2308
xdut_full.xilimit.vth              4.25217e-05
xdut_full.xilimit.xrref.11         1.42176e-07
xdut_full.xilimit.xrref.21         4.25088e-05
xdut_full.xilimit.bt                       1.2
xdut_full.xilimit.bb                   1.19953
xdut_full.xilimit.xrbias.11            1.19953
xdut_full.xilimit.xrbias.21                1.2
xdut_full.xilimit.cn                0.00150311
xdut_full.xilimit.tail                 1.02712
xdut_full.xilimit.co               1.55867e-09
xdut_full.xilimit.xrtail.11            1.02712
xdut_full.xilimit.xrtail.21            1.02712
xdut_full.xilimit.tailp                1.02712
xdut_full.xilimit.enb                     3.63
xdut_full.xilimit.clg                     3.63
xdut_full.xilimit.xrl2.11                 3.63
xdut_full.xilimit.xrl2.21                 3.63
xdut_full.xsoftstart.bt                    1.2
xdut_full.xsoftstart.bb                1.19869
xdut_full.xsoftstart.xrss_bias.11         1.19869
